12/12/2016,丹东安民272816-DLH-3,辽宁省,丹东,丹东,网格外,丹东,大唐,272816,69840898,丹东安民272816-DLH,2,460-00-272816-2,丹东安民272816-DLH-3,16700,26,39,38400,F,20,,宏站,124.30834,39.99482,2,2,6,6,15,460,,,20,240,9,0,47,0,11,1,UNLOCKED,ENABLED,一期,,,入网在用
12/12/2016,丹东安全局272621-DLH-1,辽宁省,丹东,丹东,网格三内,丹东,大唐,272621,69790976,丹东安全局272621-DLH,0,460-00-272621-0,丹东安全局272621-DLH-1,16816,141,39,38400,F,20,,宏站,124.36803,40.10866,2,2,6,6,15,460,,,42,20,11,0,59,0,21,1,UNLOCKED,ENABLED,一期,,,入网在用
12/12/2016,丹东安全局272621-DLH-2,辽宁省,丹东,丹东,网格三内,丹东,大唐,272621,69790977,丹东安全局272621-DLH,1,460-00-272621-1,丹东安全局272621-DLH-2,16816,142,39,38400,F,20,,宏站,124.36803,40.10866,2,2,6,6,15,460,,,42,195,11,0,58,0,19,1,UNLOCKED,ENABLED,一期,,,入网在用
12/12/2016,丹东安全局272621-DLH-3,辽宁省,丹东,丹东,网格三内,丹东,大唐,272621,69790978,丹东安全局272621-DLH,2,460-00-272621-2,丹东安全局272621-DLH-3,16816,143,39,38400,F,20,,宏站,124.36803,40.10866,2,2,6,6,15,460,,,42,280,11,0,62,0,23,1,UNLOCKED,ENABLED,一期,,,入网在用
12/12/2016,丹东奥龙射线室分926529-DLW-1,辽宁省,丹东,丹东,新城区,丹东,大唐,926529,237191424,丹东奥龙射线室分926529-DLW,0,460-00-926529-0,丹东奥龙射线室分926529-DLW-1,16700,171,40,38950,E,20,,室分,124.342766,40.021874,2,2,6,7,12,430,,,-1,-1,-1,0,16,0,9,1,UNLOCKED,ENABLED,二期,,,入网在用
12/12/2016,丹东八道沟教堂926918-DLH-1,辽宁省,丹东,丹东,网格一内,丹东,大唐,926918,237291008,丹东八道沟教堂926918-DLH,0,460-00-926918-0,丹东八道沟教堂926918-DLH-1,16696,131,39,38400,F,20,,宏站,124.39274,40.14164,2,2,6,6,15,460,,,12,330,18,0,70,0,23,1,UNLOCKED,ENABLED,二期,,,入网在用
12/12/2016,丹东八道沟教堂926918-DLH-2,辽宁省,丹东,丹东,网格一内,丹东,大唐,926918,237291009,丹东八道沟教堂926918-DLH,1,460-00-926918-1,丹东八道沟教堂926918-DLH-2,16696,129,39,38400,F,20,,宏站,124.39274,40.14164,2,2,6,6,15,460,,,12,150,18,0,70,0,21,1,UNLOCKED,ENABLED,二期,,,入网在用
12/12/2016,丹东八道沟教堂926918-DLH-3,辽宁省,丹东,丹东,网格一内,丹东,大唐,926918,237291010,丹东八道沟教堂926918-DLH,2,460-00-926918-2,丹东八道沟教堂926918-DLH-3,16696,130,39,38400,F,20,,宏站,124.39274,40.14164,2,2,6,6,15,460,,,12,260,18,0,76,0,26,1,UNLOCKED,ENABLED,二期,,,入网在用
12/12/2016,丹东八道沟教堂D频段926918-DLH-51,辽宁省,丹东,丹东,网格一内,丹东,大唐,926918,237291059,丹东八道沟教堂926918-DLH,3,460-00-926918-3,丹东八道沟教堂D频段926918-DLH-51,16696,381,38,37900,D,20,,宏站,124.39274,40.14164,2,2,6,7,15,460,,,25,330,18,0,68,0,23,1,UNLOCKED,ENABLED,四期,,,入网在用
12/12/2016,丹东八道沟教堂D频段926918-DLH-52,辽宁省,丹东,丹东,网格一内,丹东,大唐,926918,237291060,丹东八道沟教堂926918-DLH,4,460-00-926918-4,丹东八道沟教堂D频段926918-DLH-52,16696,382,38,37900,D,20,,宏站,124.39274,40.14164,2,2,6,7,15,460,,,25,150,18,0,70,0,21,1,UNLOCKED,ENABLED,四期,,,入网在用
12/12/2016,丹东八道沟教堂D频段926918-DLH-53,辽宁省,丹东,丹东,网格一内,丹东,大唐,926918,237291061,丹东八道沟教堂926918-DLH,5,460-00-926918-5,丹东八道沟教堂D频段926918-DLH-53,16696,362,38,37900,D,20,,宏站,124.39274,40.14164,2,2,6,7,15,460,,,25,260,18,0,78,0,26,1,UNLOCKED,ENABLED,四期,,,入网在用
12/12/2016,丹东八道沟教堂D频段926918-DLH-61,辽宁省,丹东,丹东,网格一内,丹东,大唐,926918,237291069,丹东八道沟教堂926918-DLH,6,460-00-926918-6,丹东八道沟教堂D频段926918-DLH-61,16696,405,38,38098,D,20,,宏站,124.39274,40.14164,2,2,6,7,15,460,,,25,330,18,0,67,0,23,1,UNLOCKED,ENABLED,四期,,,入网在用
12/12/2016,丹东八道沟教堂D频段926918-DLH-62,辽宁省,丹东,丹东,网格一内,丹东,大唐,926918,237291070,丹东八道沟教堂926918-DLH,7,460-00-926918-7,丹东八道沟教堂D频段926918-DLH-62,16696,412,38,38098,D,20,,宏站,124.39274,40.14164,2,2,6,7,15,460,,,25,150,18,0,68,0,21,1,UNLOCKED,ENABLED,四期,,,入网在用
12/12/2016,丹东八道沟教堂D频段926918-DLH-63,辽宁省,丹东,丹东,网格一内,丹东,大唐,926918,237291071,丹东八道沟教堂926918-DLH,8,460-00-926918-8,丹东八道沟教堂D频段926918-DLH-63,16696,413,38,38098,D,20,,宏站,124.39274,40.14164,2,2,6,7,15,460,,,25,260,18,0,70,0,26,1,UNLOCKED,ENABLED,四期,,,入网在用
12/12/2016,丹东八道综合市场273021-DLW-1,辽宁省,丹东,丹东,网格一内,丹东,大唐,273021,69893376,丹东八道综合市场273021-DLW,0,460-00-273021-0,丹东八道综合市场273021-DLW-1,16696,483,40,38950,E,20,,室分,124.3842392,40.1434212,2,2,6,7,12,430,,,-1,-1,-1,0,22,0,13,1,UNLOCKED,ENABLED,一期,,,入网在用
12/12/2016,丹东八道综合市场273021-DLW-2,辽宁省,丹东,丹东,网格一内,丹东,大唐,273021,69893377,丹东八道综合市场273021-DLW,1,460-00-273021-1,丹东八道综合市场273021-DLW-2,16696,484,40,38950,E,20,,室分,124.3842392,40.1434212,2,2,6,7,12,430,,,-1,-1,-1,0,21,0,12,1,UNLOCKED,ENABLED,一期,,,入网在用
12/12/2016,丹东白房272507-DLH-1,辽宁省,丹东,丹东,网格三内,丹东,大唐,272507,69761792,丹东白房272507-DLH,0,460-00-272507-0,丹东白房272507-DLH-1,16816,144,39,38400,F,20,,宏站,124.33987,40.1046,2,2,6,6,15,460,,,50,160,16,0,52,0,15,1,UNLOCKED,ENABLED,一期,,,入网在用
12/12/2016,丹东白房272507-DLH-2,辽宁省,丹东,丹东,网格三内,丹东,大唐,272507,69761793,丹东白房272507-DLH,1,460-00-272507-1,丹东白房272507-DLH-2,16816,145,39,38400,F,20,,宏站,124.33987,40.1046,2,2,6,6,15,460,,,50,200,11,0,48,0,14,1,UNLOCKED,ENABLED,一期,,,入网在用
12/12/2016,丹东白房272507-DLH-3,辽宁省,丹东,丹东,网格三内,丹东,大唐,272507,69761794,丹东白房272507-DLH,2,460-00-272507-2,丹东白房272507-DLH-3,16816,146,39,38400,F,20,,宏站,124.33987,40.1046,2,2,6,6,15,460,,,50,330,11,0,38,0,10,1,UNLOCKED,ENABLED,一期,,,入网在用
12/12/2016,丹东宝山华润万家室分8094-DLW-1,辽宁省,丹东,丹东,网格一内,丹东,大唐,8094,2072064,丹东宝山华润万家室分8094-DLW,0,460-00-8094-0,丹东宝山华润万家室分8094-DLW-1,16696,330,40,38950,E,20,,室分,124.398446,40.141296,2,2,6,7,12,430,,,-1,-1,-1,0,19,0,16,1,UNLOCKED,ENABLED,二期增补,,,入网在用
12/12/2016,丹东宝山监狱272556-DLH-1,辽宁省,丹东,丹东,网格外,丹东,大唐,272556,69774336,丹东宝山监狱272556-DLH,0,460-00-272556-0,丹东宝山监狱272556-DLH-1,16703,30,39,38400,F,20,,宏站,124.4145,40.16985,2,2,6,6,15,460,,,20,0,6,0,23,0,12,1,UNLOCKED,ENABLED,一期,,,入网在用
12/12/2016,丹东宝山监狱272556-DLH-2,辽宁省,丹东,丹东,网格外,丹东,大唐,272556,69774337,丹东宝山监狱272556-DLH,1,460-00-272556-1,丹东宝山监狱272556-DLH-2,16703,31,39,38400,F,20,,宏站,124.4145,40.16985,2,2,6,6,15,460,,,20,120,6,0,30,0,13,1,UNLOCKED,ENABLED,一期,,,入网在用
12/12/2016,丹东宝山监狱272556-DLH-3,辽宁省,丹东,丹东,网格外,丹东,大唐,272556,69774338,丹东宝山监狱272556-DLH,2,460-00-272556-2,丹东宝山监狱272556-DLH-3,16703,32,39,38400,F,20,,宏站,124.4145,40.16985,2,2,6,6,15,460,,,20,240,6,0,27,0,9,1,UNLOCKED,ENABLED,一期,,,入网在用
12/12/2016,丹东宝山女人街272888-DLW-1,辽宁省,丹东,丹东,网格一内,丹东,大唐,272888,69859328,丹东宝山女人街272888-DLW,0,460-00-272888-0,丹东宝山女人街272888-DLW-1,16696,105,40,38950,E,20,,室分,124.397959,40.140036,2,2,6,7,12,430,,,-1,-1,-1,0,20,0,19,1,UNLOCKED,ENABLED,二期,,,入网在用
12/12/2016,丹东宝山批发市场室分926527-DLW-1,辽宁省,丹东,丹东,网格一内,丹东,大唐,926527,237190912,丹东宝山批发市场室分926527-DLW,0,460-00-926527-0,丹东宝山批发市场室分926527-DLW-1,16696,72,40,38950,E,20,,室分,124.397165,40.141053,2,2,6,7,12,430,,,-1,-1,-1,0,20,0,15,1,UNLOCKED,ENABLED,二期,,,入网在用
12/12/2016,丹东北方宾馆室分926655-DLW-1,辽宁省,丹东,丹东,网格三内,丹东,大唐,926655,237223680,丹东北方宾馆室分926655-DLW,0,460-00-926655-0,丹东北方宾馆室分926655-DLW-1,16816,39,40,38950,E,20,,室分,124.364796,40.106823,2,2,6,7,12,430,,,-1,-1,-1,0,26,0,15,1,UNLOCKED,ENABLED,二期,,,入网在用
12/12/2016,丹东北桥洞园区室分977259-DLW-1,辽宁省,丹东,丹东,网格二内,丹东,大唐,977259,250178304,丹东北桥洞园区室分977259-DLW,0,460-00-977259-0,丹东北桥洞园区室分977259-DLW-1,16696,354,40,38950,E,20,,室分,124.37818,40.123355,2,2,6,7,12,430,,,-1,-1,-1,0,32,0,19,1,UNLOCKED,ENABLED,二期增补,,,入网在用
12/12/2016,丹东边防检查站8061-DLH-1,辽宁省,丹东,丹东,网格二内,丹东,大唐,8061,2063616,丹东边防检查站8061-DLH,0,460-00-8061-0,丹东边防检查站8061-DLH-1,16696,244,39,38400,F,20,,宏站,124.389308,40.119546,2,2,6,6,15,460,,,25,30,7,0,54,0,18,1,UNLOCKED,ENABLED,二期增补,,,入网在用
12/12/2016,丹东边防检查站8061-DLH-2,辽宁省,丹东,丹东,网格二内,丹东,大唐,8061,2063617,丹东边防检查站8061-DLH,1,460-00-8061-1,丹东边防检查站8061-DLH-2,16696,245,39,38400,F,20,,宏站,124.389308,40.119546,2,2,6,6,15,460,,,25,280,5,0,45,0,11,1,UNLOCKED,ENABLED,二期增补,,,入网在用
12/12/2016,丹东边防检查站8061-DLH-3,辽宁省,丹东,丹东,网格二内,丹东,大唐,8061,2063618,丹东边防检查站8061-DLH,2,460-00-8061-2,丹东边防检查站8061-DLH-3,16696,243,39,38400,F,20,,宏站,124.389308,40.119546,2,2,6,6,15,460,,,25,350,5,0,49,0,11,1,UNLOCKED,ENABLED,二期增补,,,入网在用
12/12/2016,丹东边防检查站新楼272970-DLW-1,辽宁省,丹东,丹东,网格二内,丹东,大唐,272970,69880320,丹东边防检查站新楼272970-DLW,0,460-00-272970-0,丹东边防检查站新楼272970-DLW-1,16696,457,40,38950,E,20,,室分,124.3893967,40.1196251,2,2,6,7,12,430,,,-1,-1,-1,0,11,0,12,1,UNLOCKED,ENABLED,一期,,,入网在用
12/12/2016,丹东标牌小区272425-DLH-1,辽宁省,丹东,丹东,网格一内,丹东,大唐,272425,69740800,丹东标牌小区272425-DLH,0,460-00-272425-0,丹东标牌小区272425-DLH-1,16696,230,39,38400,F,20,,宏站,124.39142,40.12709,2,2,6,6,15,460,,,10,60,9,0,92,0,17,1,UNLOCKED,ENABLED,一期,,,入网在用
12/12/2016,丹东标牌小区272425-DLH-2,辽宁省,丹东,丹东,网格一内,丹东,大唐,272425,69740801,丹东标牌小区272425-DLH,1,460-00-272425-1,丹东标牌小区272425-DLH-2,16696,229,39,38400,F,20,,宏站,124.39142,40.12709,2,2,6,6,15,460,,,10,180,12,0,78,0,18,1,UNLOCKED,ENABLED,一期,,,入网在用
12/12/2016,丹东标牌小区272425-DLH-3,辽宁省,丹东,丹东,网格一内,丹东,大唐,272425,69740802,丹东标牌小区272425-DLH,2,460-00-272425-2,丹东标牌小区272425-DLH-3,16696,228,39,38400,F,20,,宏站,124.39142,40.12709,2,2,6,6,15,460,,,10,270,10,0,98,0,13,1,UNLOCKED,ENABLED,一期,,,入网在用
12/12/2016,丹东标牌小区D频段272425-DLH-51,辽宁省,丹东,丹东,网格一内,丹东,大唐,272425,69740851,丹东标牌小区272425-DLH,3,460-00-272425-3,丹东标牌小区D频段272425-DLH-51,16696,193,38,37900,D,20,,宏站,124.39142,40.12709,2,2,6,7,15,460,,,10,60,9,0,96,0,17,1,UNLOCKED,ENABLED,四期,,,入网在用
12/12/2016,丹东标牌小区D频段272425-DLH-52,辽宁省,丹东,丹东,网格一内,丹东,大唐,272425,69740852,丹东标牌小区272425-DLH,4,460-00-272425-4,丹东标牌小区D频段272425-DLH-52,16696,194,38,37900,D,20,,宏站,124.39142,40.12709,2,2,6,7,15,460,,,10,180,12,0,75,0,18,1,UNLOCKED,ENABLED,四期,,,入网在用
12/12/2016,丹东标牌小区D频段272425-DLH-53,辽宁省,丹东,丹东,网格一内,丹东,大唐,272425,69740853,丹东标牌小区272425-DLH,5,460-00-272425-5,丹东标牌小区D频段272425-DLH-53,16696,186,38,37900,D,20,,宏站,124.39142,40.12709,2,2,6,7,15,460,,,10,270,10,0,99,0,13,1,UNLOCKED,ENABLED,四期,,,入网在用
12/12/2016,丹东标牌小区D频段272425-DLH-61,辽宁省,丹东,丹东,网格一内,丹东,大唐,272425,69740861,丹东标牌小区272425-DLH,6,460-00-272425-6,丹东标牌小区D频段272425-DLH-61,16696,370,38,38098,D,20,,宏站,124.39142,40.12709,2,2,6,7,15,460,,,10,60,9,0,94,0,17,1,UNLOCKED,ENABLED,四期,,,入网在用
12/12/2016,丹东标牌小区D频段272425-DLH-62,辽宁省,丹东,丹东,网格一内,丹东,大唐,272425,69740862,丹东标牌小区272425-DLH,7,460-00-272425-7,丹东标牌小区D频段272425-DLH-62,16696,369,38,38098,D,20,,宏站,124.39142,40.12709,2,2,6,7,15,460,,,10,180,12,0,79,0,18,1,UNLOCKED,ENABLED,四期,,,入网在用
12/12/2016,丹东标牌小区D频段272425-DLH-63,辽宁省,丹东,丹东,网格一内,丹东,大唐,272425,69740863,丹东标牌小区272425-DLH,8,460-00-272425-8,丹东标牌小区D频段272425-DLH-63,16696,371,38,38098,D,20,,宏站,124.39142,40.12709,2,2,6,7,15,460,,,10,270,10,0,100,0,13,1,UNLOCKED,ENABLED,四期,,,入网在用
12/12/2016,丹东别府272483-DLH-1,辽宁省,丹东,丹东,网格一内,丹东,大唐,272483,69755648,丹东别府272483-DLH,0,460-00-272483-0,丹东别府272483-DLH-1,16696,111,39,38400,F,20,,宏站,124.38631,40.1395,2,2,6,6,15,460,,,10,50,11,0,116,0,15,1,UNLOCKED,ENABLED,一期,,,入网在用
12/12/2016,丹东别府272483-DLH-2,辽宁省,丹东,丹东,网格一内,丹东,大唐,272483,69755649,丹东别府272483-DLH,1,460-00-272483-1,丹东别府272483-DLH-2,16696,113,39,38400,F,20,,宏站,124.38631,40.1395,2,2,6,6,15,460,,,10,130,12,0,120,0,13,1,UNLOCKED,ENABLED,一期,,,入网在用
12/12/2016,丹东别府272483-DLH-3,辽宁省,丹东,丹东,网格一内,丹东,大唐,272483,69755650,丹东别府272483-DLH,2,460-00-272483-2,丹东别府272483-DLH-3,16696,112,39,38400,F,20,,宏站,124.38631,40.1395,2,2,6,6,15,460,,,10,282,11,0,112,0,10,1,UNLOCKED,ENABLED,一期,,,入网在用
12/12/2016,丹东宾馆沟272566-DLH-1,辽宁省,丹东,丹东,网格二内,丹东,大唐,272566,69776896,丹东宾馆沟272566-DLH,0,460-00-272566-0,丹东宾馆沟272566-DLH-1,16816,69,39,38400,F,20,,宏站,124.36414,40.12404,2,2,6,6,15,460,,,28,75,13,0,78,0,11,1,UNLOCKED,ENABLED,一期,,,入网在用
12/12/2016,丹东宾馆沟272566-DLH-2,辽宁省,丹东,丹东,网格二内,丹东,大唐,272566,69776897,丹东宾馆沟272566-DLH,1,460-00-272566-1,丹东宾馆沟272566-DLH-2,16816,70,39,38400,F,20,,宏站,124.36414,40.12404,2,2,6,6,15,460,,,28,200,13,0,67,0,13,1,UNLOCKED,ENABLED,一期,,,入网在用
12/12/2016,丹东宾馆沟272566-DLH-3,辽宁省,丹东,丹东,网格二内,丹东,大唐,272566,69776898,丹东宾馆沟272566-DLH,2,460-00-272566-2,丹东宾馆沟272566-DLH-3,16816,71,39,38400,F,20,,宏站,124.36414,40.12404,2,2,6,6,15,460,,,28,25,13,0,55,0,14,1,UNLOCKED,ENABLED,一期,,,入网在用
12/12/2016,丹东宾馆沟D频段272566-DLH-51,辽宁省,丹东,丹东,网格二内,丹东,大唐,272566,69776947,丹东宾馆沟272566-DLH,3,460-00-272566-3,丹东宾馆沟D频段272566-DLH-51,16816,441,38,37900,D,20,,宏站,124.36414,40.12404,2,2,6,7,15,460,,,25,75,13,0,72,0,11,1,UNLOCKED,ENABLED,四期,,,入网在用
12/12/2016,丹东宾馆沟D频段272566-DLH-52,辽宁省,丹东,丹东,网格二内,丹东,大唐,272566,69776948,丹东宾馆沟272566-DLH,4,460-00-272566-4,丹东宾馆沟D频段272566-DLH-52,16816,442,38,37900,D,20,,宏站,124.36414,40.12404,2,2,6,7,15,460,,,25,200,13,0,63,0,13,1,UNLOCKED,ENABLED,四期,,,入网在用
12/12/2016,丹东宾馆沟D频段272566-DLH-53,辽宁省,丹东,丹东,网格二内,丹东,大唐,272566,69776949,丹东宾馆沟272566-DLH,5,460-00-272566-5,丹东宾馆沟D频段272566-DLH-53,16816,443,38,37900,D,20,,宏站,124.36414,40.12404,2,2,6,7,15,460,,,25,25,13,0,51,0,14,1,UNLOCKED,ENABLED,四期,,,入网在用
12/12/2016,丹东宾馆沟D频段272566-DLH-61,辽宁省,丹东,丹东,网格二内,丹东,大唐,272566,69776957,丹东宾馆沟272566-DLH,6,460-00-272566-6,丹东宾馆沟D频段272566-DLH-61,16816,159,38,38098,D,20,,宏站,124.36414,40.12404,2,2,6,7,15,460,,,25,75,13,0,72,0,11,1,UNLOCKED,ENABLED,四期,,,入网在用
12/12/2016,丹东宾馆沟D频段272566-DLH-62,辽宁省,丹东,丹东,网格二内,丹东,大唐,272566,69776958,丹东宾馆沟272566-DLH,7,460-00-272566-7,丹东宾馆沟D频段272566-DLH-62,16816,160,38,38098,D,20,,宏站,124.36414,40.12404,2,2,6,7,15,460,,,25,200,13,0,63,0,13,1,UNLOCKED,ENABLED,四期,,,入网在用
12/12/2016,丹东宾馆沟D频段272566-DLH-63,辽宁省,丹东,丹东,网格二内,丹东,大唐,272566,69776959,丹东宾馆沟272566-DLH,8,460-00-272566-8,丹东宾馆沟D频段272566-DLH-63,16816,161,38,38098,D,20,,宏站,124.36414,40.12404,2,2,6,7,15,460,,,25,25,13,0,51,0,14,1,UNLOCKED,ENABLED,四期,,,入网在用
12/12/2016,丹东滨江3号公寓室分7761-DLW-1,辽宁省,丹东,丹东,网格一内,丹东,大唐,7761,1986816,丹东滨江3号公寓室分7761-DLW,0,460-00-7761-0,丹东滨江3号公寓室分7761-DLW-1,16703,24,40,38950,E,20,,室分,124.4184,40.14801,2,2,6,7,15,460,,,-1,-1,-1,0,26,0,14,1,UNLOCKED,ENABLED,二期增补,,,入网在用
12/12/2016,丹东滨江3号会所D频段微7819-DLH-1,辽宁省,丹东,丹东,网格一内,丹东,大唐,7819,2001664,丹东滨江3号会所D频段微7819-DLH,0,460-00-7819-0,丹东滨江3号会所D频段微7819-DLH-1,16703,483,38,37900,D,20,,宏站,124.4176,40.1477,2,2,6,7,9,399,,,25,42,12,0,63,0,15,1,UNLOCKED,ENABLED,二期增补,,,入网在用
12/12/2016,丹东滨江3号会所D频段微7819-DLH-51,辽宁省,丹东,丹东,网格一内,丹东,大唐,7819,2001715,丹东滨江3号会所D频段微7819-DLH,1,460-00-7819-1,丹东滨江3号会所D频段微7819-DLH-51,16703,198,38,38098,D,20,,宏站,124.4176,40.1477,2,2,6,7,9,399,,,25,42,12,0,40,0,15,1,UNLOCKED,ENABLED,四期,,,入网在用
12/12/2016,丹东滨江3号会所室分977262-DLW-1,辽宁省,丹东,丹东,网格一内,丹东,大唐,977262,250179072,丹东滨江3号会所室分977262-DLW,0,460-00-977262-0,丹东滨江3号会所室分977262-DLW-1,16703,126,40,38950,E,20,,室分,124.4181,40.14778,2,2,6,7,12,430,,,-1,-1,-1,0,35,0,15,1,UNLOCKED,ENABLED,二期增补,,,入网在用
